q0p0;q0p1;q1p0;q1p1;s02;s03;s12;s13;cheapest; 2nd;3rd;most expensive
7.0;33.0;25.0;39.0;-10.0;-18.0;-16.0;-10.0;-0.26179938779914935;-0.09645240603126559;0.28935721809379666;0.8405138239867429
20.0;19.0;7.0;0.0;-15.0;-13.0;-4.0;-18.0;-0.08267349088394194;0.16534698176788387;0.3720307089777387;0.7853981633974482
23.0;20.0;7.0;46.0;-1.0;-15.0;-10.0;-4.0;-0.7596474039417944;-0.4506382904739458;0.19313069591740506;0.39913677156263727
24.0;13.0;40.0;11.0;-8.0;-13.0;-16.0;-18.0;-0.7312327728183138;-0.2979096481852389;0.10833078115826877;0.6229019916600452
9.0;37.0;25.0;17.0;-2.0;-6.0;-16.0;-3.0;-0.34083316524794915;0.014818833271650012;0.42974616487784933;0.577934497594349
31.0;29.0;43.0;46.0;-3.0;-19.0;-11.0;-16.0;0.42290670336785663;0.4470728007031628;0.495404995373775;0.7370659687268362
20.0;7.0;26.0;47.0;-18.0;-9.0;-15.0;-2.0;-0.6162354820503055;-0.37457450869724457;0.20541182735010177;0.35040841136193834
0.0;44.0;6.0;10.0;-9.0;-14.0;-17.0;-3.0;-1.145908795776605;-1.120158036320951;-0.1931306959174054;0.27038297428436736
4.0;29.0;13.0;41.0;-14.0;-7.0;-16.0;-5.0;-0.9507451451653322;-0.31691504838844403;0.013778915147323767;0.757840333102801
46.0;45.0;35.0;34.0;-9.0;-7.0;-18.0;-1.0;0.4908738521234053;0.7363107781851078;0.7608544707912781;0.8835729338221295
4.0;27.0;10.0;45.0;-7.0;-14.0;-16.0;-3.0;-0.9399027201313728;-0.5793920877522161;-0.21888145537305947;0.656644366119178
8.0;3.0;38.0;11.0;-19.0;-10.0;-4.0;-12.0;-0.7302825028081537;-0.5373776907456226;-0.04133674544197108;0.23424155750450193
44.0;41.0;37.0;40.0;-16.0;-18.0;-3.0;-10.0;0.6587210402688275;0.6840564648945517;0.8107335880231723;0.9120752865260688
46.0;35.0;33.0;23.0;-7.0;-8.0;-13.0;-7.0;0.03993549983376832;0.1464301660571512;0.30617216539222536;0.5990324975065282
8.0;21.0;26.0;20.0;-9.0;-20.0;-7.0;0.0;-0.03414774623467187;0.5463639397547464;1.0585801332748215;1.092727879509493
20.0;31.0;16.0;7.0;-2.0;-17.0;-12.0;-20.0;-0.2001995318464082;0.04619989196455587;0.5389987395864841;0.5697986675628546
46.0;10.0;2.0;14.0;-3.0;-7.0;-13.0;-11.0;-1.344495161070208;-0.9717638292883684;-0.11980649950130584;0.09318283294545981
12.0;30.0;31.0;31.0;-5.0;-12.0;-4.0;-9.0;0.0913253678369127;0.34703639778026796;0.8584584576669786;1.0411091933408039
