1010;1001;0110;0101
169;110;66;24
47;67;43;131
112;27;231;29
30;123;40;171
94;218;46;29
60;64;80;66
95;37;196;63
129;132;29;13
257;64;87;19
66;51;79;44
201;72;115;9
58;113;55;216
41;36;58;61
33;54;74;76
49;134;57;58
48;149;40;87
30;22;130;67
85;106;34;44
152;65;85;55
237;41;101;19
46;75;55;83
58;114;23;204
43;151;43;182
63;79;78;117
52;281;29;71
150;101;72;37
162;72;114;63
150;124;94;36
185;34;114;9
34;253;22;118
41;25;134;116
63;116;58;56
225;54;97;28
43;24;190;86
36;97;42;46
98;82;36;75
36;23;327;77
16;98;46;229
108;58;59;67
136;101;29;42
132;131;42;32
107;41;85;24
102;24;182;55
26;173;36;167
54;55;39;54
28;8;172;101
94;154;21;80
61;145;58;123
52;200;51;45
44;91;41;190
10;73;44;267
229;71;36;38
188;91;92;8
103;146;34;80
59;78;55;67
37;51;57;149
103;135;33;58
60;118;72;53
34;49;49;154
104;95;86;49
156;27;92;18
127;66;39;57
25;170;15;199
58;141;34;69
134;35;217;27
69;176;26;51
72;18;132;140
189;37;116;15
75;37;49;45
86;64;154;41
151;49;44;55
180;84;63;22
12;92;48;239
40;69;45;80
63;47;46;78
127;54;66;35
163;34;171;52
20;159;24;148
84;153;27;25
46;55;60;157
150;38;38;26
38;104;66;119
249;33;119;19
33;314;38;49
59;130;54;29
119;35;131;13
36;25;197;96
56;35;41;78
15;114;36;184
113;77;86;52
69;174;40;140
14;73;91;153
37;206;15;75
58;73;44;88
23;39;158;114
133;43;66;67
26;56;100;144
157;48;206;21
27;38;203;136
101;34;97;37
101;33;60;46
76;27;170;63
100;90;24;11
70;35;111;99
59;31;190;54
62;93;83;46
163;36;179;38
41;127;25;94
113;82;44;62
55;61;84;141
94;26;153;60
206;47;73;19
128;42;223;37
48;60;32;48
60;141;45;100
129;47;53;34
56;8;247;113
189;135;34;25
79;198;46;93
25;201;16;172
70;37;75;67
69;76;89;115
108;86;33;30
38;94;66;58
82;80;39;88
72;76;39;44
23;142;25;113
35;81;33;113
125;76;114;67
101;67;132;45
24;58;66;259
84;39;202;43
42;24;105;196
57;13;256;83
21;192;15;170
56;118;35;171
53;144;34;189
107;100;30;64
152;85;45;28
190;30;156;24
42;90;104;113
237;46;127;33
50;23;110;182
162;71;53;21
67;64;74;51
83;130;60;86
108;208;29;34
74;31;65;81
40;62;127;129
53;29;70;161
138;66;52;36
23;66;46;237
58;364;15;47
39;48;94;95
85;142;29;36
131;45;54;36
87;40;66;46
39;88;37;82
87;70;48;41
44;41;48;187
68;17;228;61
3;35;78;297
51;75;45;108
20;167;36;141
52;149;35;92
14;161;33;139
26;64;89;87
34;53;82;210
113;76;67;35
93;114;85;55
46;48;47;59
162;27;131;58
54;108;63;53
50;46;133;85
37;40;118;114
187;29;150;21
116;54;146;44
21;12;166;82
91;83;34;71
109;26;144;43
91;93;71;32
26;60;60;222
130;134;31;23
32;28;116;133
58;30;80;85
162;49;86;39
115;16;221;22
56;100;33;226
20;83;49;94
91;66;80;35
89;49;55;27
135;72;30;11
40;279;12;53
132;25;74;57
202;40;90;16
30;33;113;117
26;89;119;108
15;53;115;228
56;138;23;104
55;117;28;110
127;42;68;66
134;112;29;38
57;95;86;38
88;16;128;44
123;192;12;41
