1010;1001;0110;0101
55;2;57;4
11;31;11;37
2;26;7;56
8;13;11;18
42;6;26;5
19;22;11;16
26;1;43;9
18;2;79;14
19;65;1;11
33;7;5;9
12;39;7;31
34;4;29;10
3;23;11;57
16;28;11;11
5;24;8;27
24;22;9;16
5;25;13;22
4;42;9;42
3;14;23;33
1;26;5;72
25;36;12;5
11;24;14;12
16;7;10;17
16;5;21;28
7;11;10;70
34;6;11;15
5;36;0;22
19;45;11;29
16;42;2;14
6;31;3;42
33;9;15;14
20;2;51;13
39;10;26;11
24;8;22;14
9;22;9;42
11;9;20;26
7;29;6;30
24;46;3;10
6;13;29;36
9;40;8;19
2;20;9;46
9;8;52;11
11;51;21;23
10;9;25;19
13;8;13;10
13;26;6;8
10;49;13;32
10;16;11;28
10;9;17;31
25;25;8;48
58;29;7;3
46;25;5;6
51;11;8;4
18;24;4;19
13;9;16;14
4;10;24;19
16;7;24;19
7;9;13;24
10;22;7;14
22;21;32;12
5;15;11;24
12;35;9;30
13;41;16;8
22;18;26;8
28;47;11;5
8;10;17;9
39;9;16;5
20;31;15;16
31;7;24;9
19;20;16;13
17;11;9;16
48;12;18;2
14;79;4;11
4;10;47;12
19;23;21;27
7;16;18;36
6;2;54;20
5;19;9;24
13;30;24;19
58;12;28;7
34;23;11;14
33;22;35;9
3;31;8;47
5;31;5;66
4;16;26;25
18;20;12;7
11;8;29;23
34;7;28;9
9;12;31;13
5;20;20;30
29;38;11;10
11;6;9;18
19;39;0;24
29;2;30;10
39;9;32;4
24;21;28;21
7;16;11;26
78;16;13;1
12;28;7;33
8;26;9;47
22;17;26;9
12;7;26;17
41;28;7;8
34;5;25;7
6;23;10;26
24;28;9;2
35;20;32;3
4;23;7;37
12;20;13;20
6;14;12;17
6;12;10;40
32;1;53;12
7;17;11;30
7;10;34;25
54;19;10;6
31;24;10;17
15;19;5;11
16;22;8;19
74;4;24;10
5;10;40;36
1;29;8;39
5;13;11;15
5;25;4;35
23;6;15;9
31;22;23;13
16;10;50;7
22;5;59;9
2;41;9;40
6;17;9;34
7;12;8;17
5;4;34;28
20;41;10;4
12;10;46;12
5;18;14;24
18;16;12;14
7;26;4;25
32;28;2;9
19;7;51;27
69;9;8;6
27;12;44;20
15;4;61;6
9;7;27;27
8;39;3;38
6;26;18;31
8;24;10;48
22;16;16;15
9;16;47;14
14;14;8;17
6;11;34;25
7;33;5;40
23;7;52;26
18;18;3;24
26;12;63;14
5;22;6;14
5;5;49;20
25;6;67;4
7;13;7;28
40;13;31;10
6;6;23;37
23;11;9;8
19;52;4;24
64;4;25;3
86;5;28;1
12;16;13;10
7;12;42;25
29;11;29;4
18;8;31;11
29;12;35;12
8;17;11;51
20;31;10;12
6;22;3;38
10;9;41;19
9;16;28;15
5;23;15;32
33;4;18;18
54;16;31;1
35;16;41;5
18;60;5;10
5;19;4;39
5;18;14;23
2;20;6;23
21;7;46;14
41;8;64;7
11;10;14;13
8;11;8;26
34;7;29;8
21;25;5;23
6;16;21;42
37;23;12;7
16;20;17;5
22;15;26;13
18;3;54;10
11;24;16;33
21;19;30;25
6;33;2;19
51;4;37;13
11;48;6;8
39;1;73;7
15;28;18;18
2;45;8;16
9;41;8;44
39;13;26;13
3;36;9;42
23;12;49;12
12;11;28;11
3;10;19;34
35;8;25;7
16;7;20;12
15;16;5;14
10;16;22;22
5;19;13;29
35;11;23;6
8;13;28;7
27;8;25;6
21;8;43;11
24;8;47;12
19;25;20;28
17;3;44;13
38;5;34;4
17;5;62;7
14;25;6;14
39;29;10;10
4;25;12;8
0;6;14;49
14;30;7;23
42;13;17;0
13;8;22;14
16;31;16;16
55;8;13;5
18;23;26;27
12;39;4;27
29;12;24;16
9;63;1;29
28;16;7;6
10;31;5;23
20;45;12;5
11;13;9;19
10;29;10;19
24;5;36;5
13;45;9;27
4;33;4;34
15;11;11;8
11;68;2;16
3;52;9;32
18;37;1;21
11;5;40;31
25;11;27;13
20;20;16;22
5;35;22;35
37;41;14;8
8;13;5;20
25;27;15;10
7;9;51;19
53;17;11;11
60;5;20;1
2;24;14;23
60;11;14;8
6;5;23;60
24;19;7;27
14;26;10;21
8;14;15;44
9;15;18;13
8;44;9;45
9;9;32;3
8;9;10;12
6;11;25;49
21;8;19;9
4;48;11;41
12;7;23;28
39;21;11;7
40;16;18;8
31;0;30;5
17;32;9;21
37;4;44;5
5;15;33;41
14;6;25;34
15;7;59;6
16;36;5;13
7;11;36;10
16;47;4;13
21;25;7;14
9;8;34;34
1;11;17;55
8;8;39;44
17;17;9;19
7;13;19;24
13;57;10;22
