F0,F1,Class
-0.3551852407640733,-0.4436518196698433,0.0
1.684673937476357,-0.8522304223510987,1.0
-0.34735718410796446,0.7506143453683698,0.0
1.2788621249637768,1.4445547111344827,1.0
0.6729511210911236,-0.9087965169080366,0.0
0.5870231251664006,-0.6572172665239302,0.0
0.03161790058408712,-2.742464284753752,1.0
1.7821654538864355,0.6834438208565528,1.0
-0.2745218223089139,1.3438191127417884,1.0
-1.0669534094194746,0.6690906773571687,1.0
-0.5516058283596621,2.6742969858720773,1.0
0.6112471765566143,-0.9678634228020514,0.0
-1.0914083310422047,0.48045793719606,1.0
-1.3323112215519413,0.19832871278544367,1.0
0.38211076757707285,1.6615853645992755,1.0
0.5939839976276866,-0.028235865938851093,0.0
0.9475826139956668,0.5605955960489426,0.0
-2.52564122568073,-0.17177298526641738,1.0
-0.15371961526076683,1.3792007606480432,1.0
0.9591144416423963,-2.194203522367115,1.0
-0.44221003622834126,-0.8509335333600963,0.0
-2.042721266070352,-0.6888356591873708,1.0
-0.6112990867211751,0.8057850467206874,0.0
-1.3393314291430616,-1.179884061966218,1.0
-0.5379646809750791,0.16938623705720168,0.0
0.3408004750678233,-0.3613116123338691,0.0
0.5170765096281666,-0.4323644087759055,0.0
-0.7867596020058222,0.01452320202474784,0.0
-0.23276768837460945,0.14552577497870184,0.0
-0.6977277961583631,-0.08907723262746632,0.0
-1.632173422996405,-0.9725252456109235,1.0
0.6723637071235208,0.03488578359215605,0.0
-2.0483520640315254,1.7532565945675143,1.0
-0.8080168262430905,0.3302618888704428,0.0
1.2950041119476177,1.352947637292945,1.0
0.6383671344572469,0.7078334197033456,0.0
0.5642058688339108,0.7725432953730401,0.0
-1.1000387333163855,0.5144775083299192,1.0
-2.2238259694028084,1.8897042624496045,1.0
-1.8436548433410829,0.5330181047949066,1.0
0.17095576410558475,-0.33250613737178214,0.0
-0.504438608646037,1.1443393593222853,1.0
1.2616094487188907,-0.7666164530107548,1.0
-0.021200995934280455,-2.434404887781794,1.0
1.0898994894618543,-0.30555274234733326,0.0
-1.5108741036106164,-0.04151708394417363,1.0
-0.6545728825171268,-0.03922953037909102,0.0
1.559540583923974,-0.8988866060760933,1.0
0.6003633487151312,-0.9113692789286347,0.0
-0.8779721285226981,-2.689304837107104,1.0
1.0411456754863115,-1.2019548168985619,1.0
0.3199810521580588,-1.0137796118739146,0.0
-1.4191346971322047,0.27658587300152787,1.0
-0.6296328115451871,-0.9937573390586562,1.0
-0.6367643620013295,0.8001364433979398,0.0
0.45758458910265887,-0.8390678271467026,0.0
-1.4661139677673891,0.5356650060971164,1.0
-0.5864740521107149,0.20821026036302712,0.0
0.021121086661974153,0.9641911145009675,0.0
-0.2790028437892576,-0.5455853325333999,0.0
0.2585712072905255,0.33291911845222827,0.0
-0.5847175815576245,-0.04888583353433849,0.0
-1.1523463333816952,2.6351765052591194,1.0
