F0,F1,Class
0.4288191480719766,-0.6564349951918483,1.0
-0.44931668628482063,-0.7595785238436713,1.0
-1.0318242478739257,0.10854763350096513,0.0
0.6085103626300422,-0.8558049510637713,0.0
-0.7592409930304594,-0.5145132072438675,0.0
-0.43589007744613023,-0.9697280395880433,0.0
-0.5392705710218282,-0.5870311528153945,1.0
-0.8343779933916545,-0.5717545184423573,0.0
-0.5303288735975473,-0.591861652401686,1.0
-0.9184921753162245,0.6428475937782918,0.0
0.9010071240694009,0.32876329280746136,0.0
0.2670735587463476,-0.7566954621753946,1.0
0.5397425774584678,0.6628221956354013,1.0
-0.9856625680694371,0.04102206862346218,0.0
0.9150564847277196,-0.33874174338144686,0.0
-0.13971633302296985,-0.9953665929657779,0.0
0.01056631086227788,-0.8169057703207273,1.0
0.6563078614946785,-0.8605487540354925,0.0
0.660434084855315,-0.5037882224098049,1.0
0.07036498670256926,0.9664177120194322,0.0
-0.9027396397257466,0.4052825582590692,0.0
0.0910948802053138,-0.7657047419207371,1.0
-0.7139224926443889,-0.4095456977037303,1.0
-0.7905358246314541,-0.06411436497369177,1.0
0.18730185297729723,-0.7762315997345821,1.0
-0.41501492748908736,-0.898328739334538,0.0
0.018277962084158533,-0.985667561017451,0.0
0.2868610240634541,0.7182929378597976,1.0
-0.43744528969185115,-0.7075003756021945,1.0
-0.9282049595386566,-0.47610942261807343,0.0
0.6355892349003321,-0.47538541342562496,1.0
-0.9596478223746996,-0.39000183357725343,0.0
-0.3090023759775941,0.6867215828490051,1.0
0.5794542569365834,0.40593973169396513,1.0
-0.8038967639500918,0.5496731808049213,0.0
-0.9131334101448596,0.28530516748467977,0.0
0.7577022550378316,0.3529123527431604,1.0
-0.14537651908972968,-0.9132753060929203,0.0
-0.7790974874413484,-0.024684148137697884,1.0
-0.6197829751372014,0.3255809762952279,1.0
0.48610918114711477,0.816887239246558,0.0
-0.7001698059413085,-0.33561559121574425,1.0
-0.613663049581193,0.4880148627006336,1.0
0.7323084640817831,0.16524335804097812,1.0
0.6759168591857733,-0.37727039516625854,1.0
0.8943144721853474,0.09987662628419076,1.0
-0.6082375076594185,0.4262190509015759,1.0
0.5212758019648204,0.5678569643669571,1.0
0.8918935866229711,-0.38239241880447294,0.0
0.9828710826133811,0.2775604393945034,0.0
-1.019669198473981,-0.09980793304706177,0.0
-0.3118662974929613,-0.9534731345364597,0.0
0.5695056581543674,0.5367071946070607,1.0
0.09536735288800688,-0.950412019872641,0.0
0.2698735900332176,-0.9571101262210784,0.0
-0.5301911526538766,0.5912997748749333,1.0
-0.7873205141669575,-0.004203032815193632,1.0
-0.7840000567790698,0.5931611362683105,0.0
-0.7587488852688005,0.03923983969310615,1.0
0.7110810685399728,0.3874398547648506,1.0
0.6031217915023781,0.8138589975881819,0.0
-0.7314485498689312,-0.28783916028458456,1.0
-0.6067769750417464,0.7414952926463493,0.0
0.8454897927873994,-0.10356831297394138,1.0
