q0p0;q0p1;q1p0;q1p1;s02;s03;s12;s13;cheapest; 2nd;3rd;most expensive
1.0;46.0;20.0;31.0;-5.0;-15.0;-15.0;-9.0;-0.7853981633974485;-0.7596474039417944;0.11587841755044281;0.5536413282965615
26.0;5.0;11.0;18.0;-19.0;-17.0;-2.0;-12.0;0.01745329251994343;0.12217304763960324;0.2617993877991496;0.5759586531581288
3.0;12.0;43.0;12.0;-18.0;-5.0;-20.0;-19.0;-0.7355316133404673;-0.6108652381980152;-0.16206628768518772;0.01246663751424526
35.0;35.0;28.0;15.0;-2.0;-20.0;-2.0;-7.0;0.21419949910839498;0.5854786308962796;1.0995574287564276;1.0995574287564276
10.0;18.0;44.0;6.0;-7.0;-3.0;-9.0;-19.0;-0.8103314384259386;-0.6108652381980152;0.23686611277065933;0.38646576294160195
7.0;5.0;23.0;46.0;-18.0;-18.0;-2.0;-15.0;-0.7363107781851078;-0.39269908169872414;-0.17180584824319178;-0.1472621556370216
16.0;34.0;16.0;21.0;-9.0;-11.0;-13.0;-8.0;-0.28408018676077906;-0.1838165914334453;0.1838165914334453;0.5180285758578915
2.0;39.0;26.0;1.0;-12.0;-16.0;-7.0;-10.0;-1.3565968276865017;-0.5283587644673744;-0.12851969946503727;0.6711584305396373
48.0;44.0;33.0;6.0;-16.0;-14.0;-7.0;-12.0;-0.2454369260617027;-0.19634954084936207;0.4172427743048943;0.5399612373357455
20.0;45.0;37.0;40.0;-2.0;-6.0;-8.0;-15.0;0.23561944901923437;0.2617993877991493;0.6544984694978735;0.7592182246175333
16.0;36.0;36.0;25.0;0.0;-13.0;-7.0;-19.0;0.07139983303613151;0.47123889803846897;0.7568382301829955;1.1281173619708802
30.0;26.0;47.0;0.0;-12.0;-1.0;-20.0;-9.0;-0.550950950442986;-0.2696142948976314;0.29305901619307795;0.5743956717384324
47.0;44.0;45.0;44.0;-17.0;-6.0;-9.0;-15.0;0.6872233929727671;0.7363107781851079;0.859029241215959;0.9817477042468103
7.0;11.0;47.0;7.0;-18.0;-5.0;-14.0;-18.0;-1.0512252340858155;-0.8337303580680605;-0.18124573001479583;0.012083048667652974
31.0;1.0;47.0;14.0;-7.0;-12.0;-3.0;-13.0;-1.2828170002158323;-0.4712388980384692;-0.15707963267949;0.5235987755982985
45.0;41.0;1.0;17.0;-15.0;-20.0;-14.0;-4.0;-0.22957792468540805;-0.15707963267948966;0.10874743800887743;0.39874060603255057
29.0;33.0;29.0;17.0;-11.0;-8.0;-19.0;-15.0;0.42290670336785663;0.5135295683752544;0.6645676767209174;0.7853981633974481
42.0;36.0;32.0;11.0;-7.0;-2.0;-13.0;-6.0;-0.07139983303613162;0.21419949910839486;0.3284392319662057;0.6711584305396373
43.0;27.0;9.0;17.0;-7.0;-1.0;-19.0;-13.0;-0.48137306788875867;-0.12667712312862078;0.2280188216315172;0.5827147663916552
6.0;26.0;42.0;38.0;-7.0;-4.0;-3.0;-7.0;-0.40071334867216757;-0.3686562807783941;0.14425680552198006;0.40071334867216735
12.0;26.0;5.0;6.0;-13.0;-11.0;-16.0;-2.0;-0.41139903797009186;-0.2991993003418849;2.220446049250313e-16;0.5609986881410347
1.0;16.0;36.0;21.0;-16.0;-10.0;-9.0;-1.0;-0.5437371900443873;-0.27186859502219374;0.18124573001479566;0.39269908169872403
0.0;20.0;38.0;18.0;-14.0;-10.0;-4.0;-7.0;-0.8458134067357136;-0.36249146002959165;-0.15103810834566334;0.543737190044387
6.0;3.0;2.0;44.0;-18.0;0.0;-2.0;-2.0;-1.241435806660483;-0.9120752865260691;0.15201254775434486;0.27868967088296553
15.0;20.0;43.0;14.0;-1.0;-1.0;-7.0;-18.0;-0.5536413282965621;-0.24463221482871356;0.4763890499295995;0.5021398093852536
41.0;27.0;43.0;48.0;-12.0;-5.0;-18.0;-10.0;0.1665996104176405;0.4759988869075442;0.6425984973251848;0.9281978294697115
13.0;2.0;40.0;40.0;-11.0;-15.0;-16.0;0.0;-0.28049934407051724;0.05609986881410345;0.16829960644231035;0.16829960644231035
2.0;27.0;46.0;33.0;0.0;-19.0;-1.0;0.0;-0.5920693847149996;0.18124573001479571;0.47123889803846875;0.7612320660621421
43.0;43.0;5.0;27.0;-18.0;-2.0;-5.0;-11.0;-0.1931306959174055;0.141629177006097;0.5536413282965617;0.7853981633974481
5.0;0.0;1.0;29.0;-20.0;-16.0;-8.0;0.0;-0.8815693670787687;-0.657169891822355;0.14425680552197995;0.4968845523534874
45.0;35.0;37.0;46.0;-6.0;-13.0;-4.0;-7.0;0.4925378312831453;0.6522798306182196;0.7055271637299108;0.7587744968416024
2.0;3.0;43.0;5.0;-12.0;-20.0;-18.0;-7.0;-1.1843305638532948;-0.8352647134544291;-0.16206628768518772;-0.03739991254273556
37.0;15.0;14.0;29.0;-17.0;-15.0;-5.0;-4.0;-0.17453292519943286;0.11635528346628865;0.29088820866572157;0.6108652381980153
46.0;40.0;45.0;40.0;-2.0;-12.0;-15.0;-15.0;0.4763890499295993;0.6051428472078697;0.7081458850304857;1.0944072768652964
17.0;19.0;17.0;23.0;-11.0;0.0;-10.0;-6.0;0.23099945982277892;0.3695991357164462;0.8315980553620042;1.0163976232202274
37.0;31.0;37.0;44.0;-11.0;-5.0;-12.0;-11.0;0.2243994752564138;0.42074901610577586;0.4487989505128276;0.7853981633974483
48.0;42.0;23.0;33.0;-6.0;-19.0;-19.0;-2.0;0.05861180323861559;0.43372734396575496;0.5040615078520937;0.6916192782156634
18.0;12.0;13.0;33.0;-1.0;-4.0;-5.0;-9.0;-0.5983986006837702;-0.22439947525641374;0.0;0.4113990379700919
49.0;45.0;46.0;19.0;-2.0;-4.0;-6.0;-7.0;-0.16829960644231035;0.028049934407051724;0.6170985569551379;0.8414980322115517
33.0;47.0;23.0;38.0;-2.0;-5.0;-17.0;-3.0;0.19634954084936218;0.2208932334555324;0.5154175447295756;0.9081166264282997
47.0;44.0;7.0;25.0;-7.0;-8.0;-12.0;-14.0;-0.27038297428436736;-0.0643768986391351;0.14162917700609723;0.37338601210698363
29.0;22.0;0.0;30.0;-3.0;-18.0;-13.0;-2.0;-0.2945243112740431;0.26179938779914935;0.7526732399225544;1.0471975511965976
